ts,symbol,funding_pct_8h,annual_funding_pct,mark_price,hedgeable,go
2026-07-26T12:43:29+00:00,XRPUSD,0.01,10.95,1.09948426,True,False
2026-07-26T12:43:29+00:00,SOLUSD,0.01,10.95,74.84450463,True,False
2026-07-26T12:43:29+00:00,ETHUSD,0.00464,5.09,1886.37968795,True,False
2026-07-26T12:43:29+00:00,BTCUSD,0.01,10.95,64476.06620106,True,False
2026-07-26T12:54:04+00:00,XRPUSD,0.01,10.95,1.09914332,True,False
2026-07-26T12:54:04+00:00,SOLUSD,0.01,10.95,74.8869195,True,False
2026-07-26T12:54:04+00:00,ETHUSD,0.00445,4.87,1886.78805884,True,False
2026-07-26T12:54:04+00:00,BTCUSD,0.01,10.95,64455.09507398,True,False
2026-07-26T13:04:40+00:00,XRPUSD,0.01,10.95,1.09815929,True,False
2026-07-26T13:04:40+00:00,SOLUSD,0.01,10.95,74.82596399,True,False
2026-07-26T13:04:40+00:00,ETHUSD,0.00423,4.64,1883.86369401,True,False
2026-07-26T13:04:40+00:00,BTCUSD,0.01,10.95,64400.75425413,True,False
2026-07-26T13:15:16+00:00,XRPUSD,0.01,10.95,1.09683776,True,False
2026-07-26T13:15:16+00:00,SOLUSD,0.01,10.95,74.8015161,True,False
2026-07-26T13:15:16+00:00,ETHUSD,0.00383,4.2,1882.21366879,True,False
2026-07-26T13:15:16+00:00,BTCUSD,0.01,10.95,64398.28638889,True,False
2026-07-26T13:25:51+00:00,XRPUSD,0.01,10.95,1.09798084,True,False
2026-07-26T13:25:51+00:00,SOLUSD,0.01,10.95,74.92569771,True,False
2026-07-26T13:25:51+00:00,ETHUSD,0.00344,3.77,1886.43497549,True,False
2026-07-26T13:25:51+00:00,BTCUSD,0.01,10.95,64471.01072085,True,False
2026-07-26T13:36:28+00:00,XRPUSD,0.01,10.95,1.09729027,True,False
2026-07-26T13:36:28+00:00,SOLUSD,0.01,10.95,74.89402108,True,False
2026-07-26T13:36:28+00:00,ETHUSD,0.00318,3.48,1885.44655491,True,False
2026-07-26T13:36:28+00:00,BTCUSD,0.01,10.95,64467.4283342,True,False
2026-07-26T13:47:03+00:00,XRPUSD,0.01,10.95,1.09897109,True,False
2026-07-26T13:47:03+00:00,SOLUSD,0.01,10.95,74.94182599,True,False
2026-07-26T13:47:03+00:00,ETHUSD,0.00326,3.57,1887.10614618,True,False
2026-07-26T13:47:03+00:00,BTCUSD,0.01,10.95,64526.54912834,True,False
2026-07-26T13:57:39+00:00,XRPUSD,0.01,10.95,1.09828702,True,False
2026-07-26T13:57:39+00:00,SOLUSD,0.01,10.95,74.90667266,True,False
2026-07-26T13:57:39+00:00,ETHUSD,0.00317,3.47,1885.41664298,True,False
2026-07-26T13:57:39+00:00,BTCUSD,0.01,10.95,64492.08409198,True,False
2026-07-26T14:08:15+00:00,XRPUSD,0.01,10.95,1.10145129,True,False
2026-07-26T14:08:15+00:00,SOLUSD,0.01,10.95,75.17421331,True,False
2026-07-26T14:08:15+00:00,ETHUSD,0.00303,3.32,1894.01761885,True,False
2026-07-26T14:08:15+00:00,BTCUSD,0.01,10.95,64693.08186326,True,False
2026-07-26T14:18:51+00:00,XRPUSD,0.01,10.95,1.10004417,True,False
2026-07-26T14:18:51+00:00,SOLUSD,0.01,10.95,75.08084334,True,False
2026-07-26T14:18:51+00:00,ETHUSD,0.00312,3.42,1893.73037612,True,False
2026-07-26T14:18:51+00:00,BTCUSD,0.01,10.95,64653.42375077,True,False
